Temple Run	gut	Galaxie s3 mini	Ich finde es cool ich und mein bruder spielen es um die wette das spiel ist nice♥
Subway Surfers	gut		Es ist das beste Spiel das ich kenne!
Subway Surfers	gut	Das Spiel ist super cool	Ich hatte es schon mal auf meinem alten Handy und seid dem es die updates hat wo man in anderen Städten ist es ist super cool und macht mega Spaß ladet es euch Runter es lohnt sich
Hay Day	gut		Es ist richtig cool aber das man sich da auch bei Facebook anmelden 😄😄
Die Simpsons	gut	Einfach nur geil	Suche noch Nachbarn. finlay0815451
Hay Day	schlecht	Ich komme überhaupt nicht mehr ins Spiel	Ich habe es sogar deaktiviert und wieder installiert und es läuft schon das 5x auf Käufer app 12 h, bin beim überlegen ob ich es ganz lösche
Subway Surfers	gut	Hilfe	Kanb mir jemabd safen wie viel das kostet? ? Und wo man das sieht
Subway Surfers	gut	Geht	Dieses Spiel wenn ich dir wenn ich mein Handy im Unterricht an habe dann m macht es Geräusche dann kriege ich Ärger dann sagst du meine lehrerinnen haben was war das für ein Geräusch und dann sage ich ihm sagte lange die Klasse gar nix also geht schon ich hätte fast vier oder fünf Sterne gegeben oder 3
Tower Defense	gut		Top
Bike Race Free	gut	Geil	Ein fach geiloo
Hay Day	gut	Sehr sehr geil!!!!!!!!!!!!!!!!!!!!!!!!!!!	Sehr sehr geil!!!!!!!!!!!!!!!!!!!!!!!!!!!
Hay Day	schlecht	Fuck you	It's not cool
Call Of Duty Heroes	gut	Alles chic	Alles chic
Hay Day	schlecht		Dumm
Hay Day	gut	Ich finde es einfach nur geil	Es is einfach nur geil
Die Simpsons	gut	Superspiel!	Level 48! I did it! Add: alexadraba656
Angry Birds	gut	Cool	Das Spiel ist sau coo
Die Simpsons	gut		Gutes Spiel
Hay Day	gut	wartung	ihr schreibt die Wartung dauert nur paar minuten, dauert aber schon über eine Stunde!
Hay Day	gut	Das .	Spiel macht spass
Farmville 2	gut	Einfach perfekt	Cool
Subway Surfers	gut		Suchtfaktor
Subway Surfers	gut	Kein Ton	Eigenstich ist die app ganz gut und macht Spaß aber seit dem letzten Ubdate funktioniert der Ton nicht mehr. Bitte beheben.
Die Simpsons	gut	Hey	Suche freunde Jimbin10
Die Simpsons	gut		Super spiel jedoch viele updates u geld u donuts zu teuer
Subway Surfers	gut	Subway surf	Ist cool
Die Simpsons	gut	Super spiel	mona_hex90443 Bitte adden!!!!!!!!!
Subway Surfers	gut	Ok	Gutes schpiel keine Fehler
Subway Surfers	gut	Super, nur leider...	Ich finde das Spiel richtig gut aber mir ist leider beim Update ein Fehler passiert, dann war alles weg, Schlüssel Geld... Ich würde mir wünschen das sich das dann wieder herstellt.
Temple Run	schlecht		SCHEIß GRAFIK!!!!!!
Subway Surfers	schlecht		Das spiele ich seit 2jahren und es ist gut aber ich bekomme nicht immer die boxen
Hay Day	gut	Warum eine zusätzliche Datei....	Wozu soll die zusätzliche Datei sein das Frage ich mich bei so manchen spielen wie z.b. GTA 3 und GTA san andreas voll unnötig sonst ist es ein super Game
Hay Day	gut	Alta szcht spiel	Richtig gut es hat alles ich suchte nur
Die Simpsons	schlecht	Keine Verbindung	Ich komme nicht mehr ins Spiel. Verbindung zum Server nicht möglich. ...
Die Simpsons	gut	Hii	Hii
Hay Day	gut	top	echt super spiel
Die Simpsons	schlecht		Beim mir sind keine tingeltangelbobs clone wer weiß wie dass geht das ich welche kriege bitte antworten
Farmville 2	gut	Supi	Macht Spaß
Die Simpsons	gut	Neue Nachbarn	Könnte noch Nachbarn brauchen!!!. Mein Name:danielneuh733
Temple Run	schlecht	Keine Ahnung warum es so bleibt ist	Grottiges Spiel ist das.
Cut The Rope 2	gut	Cut the rope	Das Spiel is cool. Und macht Spaß!
Hay Day	gut	Top Spiel! Aber...	Das einzige Manko meinerseits: dass keine Suchfunktion vorhanden ist. Würde gerne Freunde adden können, die nicht! bei Facebook & co angemeldet sind. Vor allem um sie in eine Gemeinschaft einladen zu können. Würde mich freuen, wenn dies bald möglich wäre.
Die Simpsons	gut	Suche nette Nachbarn	Suche noch Nette Nachbarn einfach Adden manni1990292 würde mich freuen bin täglich Online
Bike Race Free	gut	Geil	Hammer geiles spiel
Hay Day	gut	Beste Spiel	Schön wäre es noch, wenn man auf einer fremden Farm die Chatbenachrichtigung sehen könnte. Die Aktualisierung ist super, schade, daß man so wenig Weihnachtsdeko für Münzen bekommt. Die Diamanten gehen immer für Tom drauf bei mir
Subway Surfers	gut	WOT THE FAKE	Es ist das bese spiel ever !
Die Simpsons	gut	Nur super	Christian, du musst nur dein spiel vom telefon loeschen und wieder installieren. Danach gehst du mit deinem origim wieder rein und schon geht es weiter.....
Farmville 2	gut		Es macht schpass
Die Simpsons	gut		Maximale Anzahl an Promenadenabschnitten erreicht? Schade ich könnte noch ein paar gebrauchen. Außerdem ist mein Krustyland fertig. Wie wäre es dort mit Landerweiterung und neuen Attraktionen? Wer noch neue Nachbarn sucht: ich habe wieder einige Plätze frei. heidigross997
Subway Surfers	gut		Sehr gutes Spiel
Angry Birds	gut		Super
Hay Day	gut		Juhu
Farmville 2	gut		Es geht nicht so gut!
Farmville 2	schlecht		Spiel lädt nicht mehr richtig und das Geld verschwindet auch einfach mal so.
Farmville 2	gut		Das Spiel an sich ist super - nur schade das es auf dem Tablet nicht funktioniert. Beim Event gibt es auch noch einiges zu verbessern - die passenden Kostümteile zu finden ist praktisch unmöglich. Desweiteren hab ich Probleme mich bei Facebook anzumelden - Problem: Ich hätte ein anderes Facebook-Konto mit dem ich mich schon angemeldet hätte - hab ich aber nicht und der Support-Kontakt mit Zynga gestaltet sich auch schwierig.
Subway Surfers	gut	Maria azzo	Das ist toll aus
Hay Day	gut	Mehr Obst-Gemüse-Tier und noch weitere Ideen! Vielleicht setzt ihr sie ja in die Tat um! ♡♥★	Wie wäre es wenn es noch Mango's gäbe...und vielleicht Orangen,Weintrauben(um Wein herzuatellen),Mandarinen,Bananen,Birnen und Gurkengäbe.Und vielleicht auch noch Yaks oder Pfauen(wegen den Federn),Enten und Gänse wären auch nicht schlecht...und ich fände cool wenn es eine Gärtnerei oder so was in der Art gäbe...und vielleicht Wachteln (wachteleier)Puten, und wenn es eine Brücke über den Fluss geben könnte. .. das wäre echt toll!!!Ich finde dieses Spiel einfach klasse!♡♥
Hay Day	gut		Echt cooles Spiel!!
Hay Day	gut	Top	Bestens
Call Of Duty Heroes	gut	Gut	Super spiel
Die Simpsons	gut		Suche freunde tombi31
Subway Surfers	gut	Cool	Toller Zeitvertreib
Die Simpsons	gut		Einfach nur geil
Die Simpsons	gut	Robert.junkuhn	.... . ..... Xhcjcicigigggg8fufzdta5xu5xts5wtyzd6d
Call Of Duty Heroes	gut	Nice	Yolo
Hay Day	gut	Trailer geht nicht	Bei meinem Freund erscheinen unter dem Briefkasten immer so eine Art glitzernes zusammen gefaltetes Papier und wenn er darauf geht, kann er trailer an gucken und bekommt Diamanten... Aber ich hatte das noch nie, also bei mir geht es nicht! 😞 bitte beheben...
Die Simpsons	gut	stefanwill181 sucht neue aktive Mitspieler	Das Spiel macht nach wie vor Spaß. Bin nun schon über 2 Jahre dabei und finde es immer noch klasse. Auch das neue Radioactive Man Special ist richtig gut. Bin meine "Freundesliste" durchgegangen und musste 26 inaktive löschen. Habe also wieder Platz. Bitte nur aktive Spieler. Mein Nick lautet stefanwill181
Hay Day	gut	Wird nie langweilig	Schönes Spiel und man kommt auch ohne Geldeinsatz gut weiter. Besonders der Gemeinschaftgedanke rund um die ganze Welt macht Spaß.
Subway Surfers	gut		Coooool
Subway Surfers	schlecht	Hackt viel zu doll	Einfach nur dumm nach dem aktualisieren hackt es nur noch einfach nur dumm !
Die Simpsons	schlecht		Seid paar Tagen spinnt es rum komme kaum rein weil immer die Verbindung nicht da ist obwohl Internet vorhanden ist. Bitte beheben
Subway Surfers	gut		scheiße
Die Simpsons	gut	Nachtbarn	Ihr findet mich unter EEEljot
Hay Day	gut	Suuuper	Einfach nur klassss :-)
Subway Surfers	gut	Gut	Schade das ie Charaktere o teuer sind und so... Naja sonst gut
Bike Race Free	gut		Cool
Temple Run	gut		Hammer
Die Simpsons	schlecht	Zu wenig donats	Ich find zwar blöd das man wenig donats bekommt und das es im shop zu teuer ist aber allgemein find ich die app sau cool freu mich auf mehr updates. Wer will kann mich adden =&gt;gumimann21&lt;= :) Okey was ich jetzt nach dem update sch. Find is das jetzt meine ganzen freunde weg sind des regt mich grad richtig auf. Toll und jetzt komm ich nimmer in mein springfiel rein.
Farmville 2	schlecht	Spiel lädt nicht mehr	Das Spiel bleibt nach wie vor bei 22% stehen. Sehr nervig! Wann geht es endlich weiter?
Hay Day	gut		Cool
Call Of Duty Heroes	gut	Top	Bis jetzt top game 😀 hoffe bleibt so
Temple Run	gut	Schon geil aber	Seit denn letzten Update hängt das Spiel ab und zu mal für 2 Sekunden darum 4 Sterne.
Die Simpsons	gut	Geiles Spiel. Aber teure donuts	Brauche dringend Nachbarn. Poguntke91. Top game!!
Farmville 2	gut	Ganz nett	Für alle die Farmerspiele lieben. Bis Level 28 ist es ganz o.k. Danach werden die Flugzeugbestellungen zu schwierig. / In allen Farmerspielen hat man Probleme mit der Scheunenlager - Kapazität. Auch in diesem Spiel. Am einfachsten erhält man Schlösser und Naegel zum Vergrößern der Scheune ueber das Angeln am Fischteich und das füttern der Pinwood-Kuh. / Die Events sind das beste am ganzen Spiel.
Subway Surfers	gut		Cool
Call Of Duty Heroes	gut	Cool	Es geht nicht ich habe nur spiele die nicht gehen cool ! 😄😄😄😄😄
Hay Day	gut	♡♡♡♡♡♡♡♡	Ich liebe dieses Spiel!!!!
Hay Day	schlecht		Lol
Farmville 2	schlecht		Lässt sich nicht auf dem Samsung tab 4 nicht laden.
Die Simpsons	gut	Super Spiel!	Macht richtig Spaß, vor allem seit dem Update!! Wer mich adden will: neuseryannick würde mich freuen:)
Farmville 2	gut	Fehler!	Ich war lvl 15 . Erst hat sich das spiel alle 30sec neu gestartet. Und nun ist es spiel ganz weg. Habe nun schon 2 mal wieder von neuem angefangen in dem ich es deinstalliert und neu installiert habe. Nun war ich auf lvl 9. Es ist nun wieder alles weg und sehe auch weder den Gold stand noch schluesselstand etc.. sehe nur den platz den ich frei gekauft habe seit dem ich lvl 15 war. Ich kann nur das wasser am teich auffuellen. Mit dem netz verbindet das Spiel sich auch nicht mehr. Bitte beheben!
Hay Day	gut		Hay Day
Farmville 2	schlecht		Ich bekomme mal wieder keine Verbindung zum Netzwerk. Dauernd ist irgendwas anderes.Macht bald keinen Spaß mehr. Bitte behebt das.Dann auch 5Sterne.
Die Simpsons	gut	:-)	Super update. jimbeam79 77 danke für die vielen anfragen kann leider keine mehr annehmen
Cut The Rope 2	gut	Cool	Ist super, wenn die Werbung nicht da wäre wäre es noch besser.
Die Simpsons	schlecht		Seit dem letzten Upadate komm ich nicht mehr in mein Springfield fängt immer automatisch bei Level 1 an und stürzt nach einigen Minuten ab
Die Simpsons	schlecht	Spiel stürzt ab...was ist los???	Kann den ganzen Tag nicht spielen. Nach der Anmeldung bricht das Spiel ab. Nach Behebung der Fehler, gerne mehr Sterne.
Die Simpsons	gut	Super cooles Spiel!	Ich spiele es schon eine ganze Weile und ich bin immernoch süchtig danach. Das einzig schlechte: die ständigen Updates! Die App benötigt sehr viel Speicher aber es ist akzeptabel :)
Hay Day	schlecht		Das Spiel lässt sich seit tagen nicht öffnen 😬
Temple Run	gut	Sehr gut	Das Spiel macht Spaß
Hay Day	gut	BomBe	Das Spiel ist so geil ich kann es nur weiter empfehlen!!!!!!!!!!!!!!!!!!! :-B
Die Simpsons	schlecht	Schade, bald nach jedem Update diese Fehler, dieses Mal sind es ständige Abstürze	Nach Update kein Zugriff auf Inventar
Call Of Duty Heroes	gut	Gutes Spiel	Guter Zeit vertreib
Temple Run	gut	Lol	Omg
Farmville 2	schlecht	Wo ist mein Hund???	Wo ist wieder mal mein Hund? Ist nicht der erste mal schon so😠
Subway Surfers	gut	Lol	Funny einfach Funny
Hay Day	gut	Schöne app	Sehr süße app, darstellung schön gemacht leider ist alles immer so schnell voll und manches braucht echt lange bis es fertig ist und das ist sehr schade...
Bike Race Free	gut	Sehr gutes spiel	gefällt mir👍
Tower Defense	gut	Spiel Spaß garantiert	Ein gutes td game!
Hay Day	gut		Spiel macht süchtig!!!!
Angry Birds	schlecht	Werbung im falschen Moment	Ein tolles Spiel. Aber zugemüllt mit Werbung, die nicht immer, aber sehr oft genau dann im Bild aufpoppt, wenn man die freie Sicht zum zielen braucht. Und das ist Mist.
Hay Day	gut		Diese App ist einfach gut zum Zeitvertreib. LG Hannes
Die Simpsons	gut	My Mom is Level 45	Easy is Level ever is this !!!!!
Cut The Rope 2	gut	Toll	Einfach hamner
Tower Defense	schlecht		Übersetzung der Bedingung fehlt
Hay Day	gut	GEIL	Sehr flauschig und chillig. Vertreibt die Langeweile und man bleibt im Flauschrausch
Call Of Duty Heroes	gut	Zeitvertreib	Ohne echtes Geld zu investieren ist das Spiel sehr langwierig. Grafik ist super und Spaß macht es auch.
Hay Day	gut	Cool	Ich bin zwar noch in Level 10 aber mein Bruder ist schon in Level 22 und es ist soooooooo cool
Call Of Duty Heroes	gut	Nice	Tolles spiel wie clash of clans
Die Simpsons	gut	Eigentlich ganz gut	Eigentlich bin ich sehr zufrieden mit dem Spiel. Wenn die Server Probleme behoben sind gibt es 5 Sterne. Suche noch Nachbarn Bitte adden. s537 Danke :)
Subway Surfers	gut	Coooooooooolllllllll !!!!!!!!	Coooooooooolllllllll das ist.ein collles spielllll.!!!!!!!
Hay Day	gut		Super SUPER SUPER SPIEL !!!!!!!!!!!!
Farmville 2	schlecht		Hänge im Event fest und kann nichts Verkaufen echt bloed
Die Simpsons	gut	Tolles Spiel	Es ist sehr schön wen es klapt also an alle anderen bei dennen es nicht klappen sollte gebt nicht auf
Hay Day	gut	Super	Echt das beste farmerspiel das ich kenne supercell begeistert mich immer wieder erst mit coc und jz mit hayday echt gut nur weiterzuempfehlen
Subway Surfers	gut	Galaxy s5 mini	Ganz cool
Bike Race Free	gut	Super	Endlich eine coole App zum Motorrad fahren! !
Die Simpsons	schlecht		Komme nicht mehr reij bin angemeldet aber es macht ein neues game und komme niht mehr rein behebt dass sofort vor allem weil das event weitergeht und ich den dr.robert haben möchte
Angry Birds	gut	Angry Birds	Hammer geil
Hay Day	schlecht	Enttäuscht	Seit der Serverwartung geht nichts mehr ich ab es locker 40 mal versucht bin echt frustriert jedesmal nach einer Serverwartung geht das Spiel tagelang nicht
Call Of Duty Heroes	schlecht		Seit dem update 1.7.0 komme ich nicht mehr ins game... echt schade
Subway Surfers	gut	mega	cool
Angry Birds	gut	Hammer geiles Spiel	Geiles Spiel 1 plus mit Sternchen
Subway Surfers	gut	Supper	Aber es wäre super toll wenn mann einen eigenen Mensch machen könnte
Hay Day	gut	Exzellent💕	Super schön geil #süchtig
Hay Day	schlecht	Hat day	Ist mir schon 2 abgestürzt und man sie kann nicht wider herstellen .
Die Simpsons	gut	Hammer	Macht voll Spass zu zocken
Call Of Duty Heroes	gut	Super...	Versetzt mich etwas in die gute alte Zeit von c&c zurück
Subway Surfers	gut	Solo kull	Dieses spiel
Call Of Duty Heroes	schlecht		Ich habe das Spiel jetzt 8 Wochen auf tabl..und muss sagen es ist Schrott viel zu lange Bauzeiten und Baukosten viel zu hoch daher nur 1 stern und der ist noch zu viel normal minus Sterne das Kommandozentrale von lvl 6 auf 7 koste 4,7 mille und 6 tage bauzeit ist doch Hirn verbrannt die Entwickler wo diese Spiel heraus brachten haben null Ahnung von der wicklichkeit und warum müssen immer die Truppen neu auch wenn Mann nicht alle in Kampf verloren hat??? Blödsinn
Die Simpsons	gut	Super Spiel !!	Wer mag, bitte gerne adden. best16121975
Angry Birds	gut	gut	wird nie langweilig!macht immer wieder spaß alle level durchzuspielen.nur schade daß man das spiel nicht resetten kann und es immer wieder herunterladen muß.
Hay Day	gut	Cool	Das Spiel macht richtig viel Spaß und wird nie LW richtig cool 👍
Subway Surfers	schlecht	Aufdauer :/	Spiele es jetzt mittlerweile anderthalb jahre und es verliert immer mehr an Spaß. bitte lass eucht was neues einfallen, dann auch wieder 6sterne aber, bitte cooles update und, noch so am rande, baut mal ein das man den spielstand übertragen kann ist sonst,naja...
Die Simpsons	schlecht		Ich war immer zufrieden gewesen doch was soll das trotz das ich angemeldet bin nochmal alles neu machen? Ich glaube ich spinn.. Behebt diesen Fehler und dann gibt es wieder fünf Sterne
Temple Run	gut		Saaaaaaaaaaaaaammmmmmbbbbbaaa
Bike Race Free	gut	Gut	Lol
Farmville 2	gut	Gollom	Schönes Spiel
Farmville 2	schlecht		Komme nun schon seit 6 Wochen nicht mehr ins Spiel ,was ist denn los? Habe das Spiel gerne gespielt aber nun heisst es immer Spiel wurxe beendet .Wenn man nur mal eine Antwort bekommenwuerde.
Die Simpsons	gut	Hunderennbahn Bug	Auf meinem 2. Account hab ich die Hunderennbahn gebaut. Seit dem kann ich nichts mehr anklicken. Es hängt komplett. Bitte fixen.
Bike Race Free	gut	Mega geil!!!!!	Mega geiles spiel zum zeitvertreib!!!
Hay Day	gut	Geil	Cooles Spiel ohne Sucht gefahr
Subway Surfers	gut	Perfect	Alles Flüssig super grafik macht spaß ich hab nichts zu kritisieren
Hay Day	gut	Cool	Cool
Cut The Rope 2	gut	Schön gemacht :)	Sehr schön gemacht aber mich nervt es das man so viel mit echtem Geld kaufen muss...
Hay Day	gut	Cooool	Cool cool cool
Die Simpsons	gut	Toll	Ein absolut tolles Spiel
Subway Surfers	gut	★★★★	Schade, dass man nicht mehr auf seinen alten Spielstand kommt,wenn man es wieder installieren (kein Plan ob ich es richtig geschrieben habe) will. Macht aber trotzdem Spaß ♡♡♡♥❗
Subway Surfers	schlecht		Hängt immer
Die Simpsons	gut		michelle120891 sucht aktive Spieler, bitte addet mich. Dankeee
Angry Birds	gut	Bb	Hi
Bike Race Free	gut	Phenomenal	Einfach hammer
Die Simpsons	schlecht		Ich frage mich was das wieder soll mit das Spiel mann ist jeden Tag ok und nun kommt mann da nicht mehr rein so wie ich das gelesen habe betrifft das auch viele Leute nicht nur mir .wollen wir mal hoffen das das bald wieder geht. Frohe Weihnachten
Die Simpsons	gut	TOP SPIEL	es ist eins meiner lieblings spiele
Die Simpsons	gut		Sehr geiles gm
Hay Day	schlecht	Sh	Gif
Hay Day	gut	Super Spiel	Das Spiel ist super.
